Page ID,Page name,Disclaimer,Amount spent (ISK)
117776632071,Slysavarnafélagið Landsbjörg,Slysavarnafélagið Landsbjörg,120700
314036327204,VR,VR,13590
92267063303,Stöð 2,Stöð 2,3400
105986171646268,Diljá Mist,Diljá Einarsdóttir,2508
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,1524
154893001218870,ADHD samtökin,ADHD samtökin,1200
1011307815614890,Ríkislögreglustjóri,Ríkislögreglustjóri,736
148872571795434,Viðskiptaráð Íslands,Viðskiptaráð Íslands,658
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,560
106430331983242,Ragnhildur Alda M. Vilhjálmsdóttir,Ragnhildur Alda Vilhjálmsdóttir,513
137524753533383,Miðflokkurinn,Miðflokkurinn,361
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,252
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,222
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,138
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
