Page ID,Page name,Disclaimer,Amount spent (SLL)
331095246920291,Sylvia Olayinka Blyden,Blyden Sylvia Olayinka,20000
104444237650160,برنامج مع الرئيس,These ads ran without a disclaimer,≤100
