Page ID,Page name,Disclaimer,Amount spent (HNL)
114601521910,Jorge Aldana,Jorge  Aldana,863
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,252
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,131
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),102
401000470308277,Acción Joven Honduras,Acción Joven Honduras,≤100
491553204198958,Revistazo.com,Revistazo.com,≤100
1392592317738074,Jorge Cálix,Jorge Cálix,≤100
1666416303574469,Oved Lopez,Oved Lopez,≤100
1947339538818882,Gloria Bonilla Diputada,Erika Rivera,≤100
104599735671754,Goberna Honduras,Goberna Honduras,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
138641796219203,Aves Honduras - ASHO,Aves Honduras - ASHO,≤100
130202453827085,Asociacion Calidad de Vida,Asociación Calidad de Vida,≤100
109580408013707,Francisco Flores,Francisco Miguel Flores Guifarro,≤100
299659713702144,PepsiCo Caricam,These ads ran without a disclaimer,≤100
107029964338157,Mario Argeñal,Mario Rafel Argeñal Medina,≤100
105984528744680,grupoit_wpc,These ads ran without a disclaimer,≤100
104067812304113,Genetic Systems,These ads ran without a disclaimer,≤100
116780567115083,Tissue Online Latinoamérica,These ads ran without a disclaimer,≤100
100860802065599,LyN BioLearning,These ads ran without a disclaimer,≤100
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100
