Page ID,Page name,Disclaimer,Amount spent (PEN)
101665683225827,José Luna Gálvez - Pepe Luna,José Luna Gálvez - Pepe Luna,181
107206171527221,Ocho Sur,Ocho Sur,104
142062936237878,Goberna,Goberna,≤100
118465974896482,Banco Falabella Perú,These ads ran without a disclaimer,≤100
264223880347121,Lampadia Oficial,LAMPADIA,≤100
253518258580731,Pucallpa 2.0 - Noticias,Pucallpa 2.0 - Noticias,≤100
1470976356522933,Daniel Urresti,Daniel Urresti,≤100
109417492119268,Medardo Jiménez,These ads ran without a disclaimer,≤100
595747177176077,Edmundo Del Aguila,Edmundo Del Aguila,≤100
145605348814317,Centro Cultural Petroperú,Centro Cultural Petroperú,≤100
100119549653333,Perú En Pie De Lucha,These ads ran without a disclaimer,≤100
113857973395461,Luis Angel Aragón - Congresista de la República,Luis Angel Aragón - Congresista de la República,≤100
1805183599788143,Silvia Monteza,Silvia Monteza,≤100
140672216015006,Oriflame,These ads ran without a disclaimer,≤100
100330785132565,Saca tu cuenta,Asociación Contribuyentes por Respeto,≤100
105041682493679,Michael 4vila,These ads ran without a disclaimer,≤100
116937091779490,Jóvenes Fuerza Popular Keiko,Jóvenes Fuerza Popular Keiko,≤100
321371311530345,Josue Figueroa,Josue Figueroa,≤100
105666946254177,La Tercera Chicama,La Tercera Chicama,≤100
173144229408518,RENIECPERU,RENIECPERU,≤100
111544567222627,Zósimo Cárdenas Muje - Gobernador Regional de Junín,Zósimo Cárdenas Muje - Gobernador Regional de Junín,≤100
107290784647450,HB Abogados,HB Abogados,≤100
233943790279421,Jaime Salomón,Jaime Salomón,≤100
101182792938464,Carlos Ramos,These ads ran without a disclaimer,≤100
119560614420446,Armando Lezano,These ads ran without a disclaimer,≤100
110979955040902,Lucio Deza,These ads ran without a disclaimer,≤100
266765606799190,ECMIA Región Sur,These ads ran without a disclaimer,≤100
104671981214147,Tacna Eventos Oficial,These ads ran without a disclaimer,≤100
235551359867840,CooperAcción,CooperAcción,≤100
1445996662086999,Una Pata de Esperanza - UPE,These ads ran without a disclaimer,≤100
