Page ID,Page name,Disclaimer,Amount spent (NIO)
333541433377510,Plastico.com,These ads ran without a disclaimer,≤100
84739343457,Motor.es,These ads ran without a disclaimer,≤100
111254080238119,ZenLyfe,These ads ran without a disclaimer,≤100
