Page ID,Page name,Disclaimer,Amount spent (NGN)
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,267
103018869332378,BantuPage,Ikechukwu Orji,≤100
1564358537188482,Dr Betta Edu,Prince Charles Ekanem Iv,≤100
108431715228675,Ifesim,Ifesim,≤100
504523013265155,Validnews.ng,Prince Charles Ekanem Iv,≤100
100202924924063,Page 36,Page 36,≤100
103696798885313,Hon Onidare Sunday Bukunmi,Afeez Lawal,≤100
102169824695398,Rero TV,Rero TV,≤100
701090923257144,Within Nigeria,WITHIN NIGERIA MEDIA LTD,≤100
102588549427567,Home Of Richie's and Wealth,These ads ran without a disclaimer,≤100
109366762070994,Emodah,Emodah,≤100
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,≤100
114179211511148,Citizen Godswill John,These ads ran without a disclaimer,≤100
100696586305964,Fine Art Photography Prints by Rico X.,These ads ran without a disclaimer,≤100
17973644177,Global Peace Foundation,These ads ran without a disclaimer,≤100
107064488960275,Amani Magazine,These ads ran without a disclaimer,≤100
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,≤100
