Page ID,Page name,Disclaimer,Amount spent (VEF)
112759588312679,cesaralmeida2024,an advertiser in Venezuela,7042496
564188034075673,Roberto Enriquez,an advertiser in Venezuela,6250000
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,2500000
108129830805849,franciadavila.rah,These ads ran without a disclaimer,500000
116093674518,César Pérez Vivas,an advertiser in Venezuela,250000
160372837337718,Palestina Libre,These ads ran without a disclaimer,3746
101978933230493,DHL,These ads ran without a disclaimer,≤100
101325199267025,F & M Brands Global Full,These ads ran without a disclaimer,≤100
194953000528458,Global Campus of Human Rights,These ads ran without a disclaimer,≤100
160858104557960,Vanessa Pinto,These ads ran without a disclaimer,≤100
318960491535495,Banca y Negocios,These ads ran without a disclaimer,≤100
