Page ID,Page name,Disclaimer,Amount spent (HTG)
101023909605973,IIMoadi,These ads ran without a disclaimer,153
438651852841000,COLEAD.link,These ads ran without a disclaimer,≤100
681614015247190,Caribbean National Weekly,These ads ran without a disclaimer,≤100
