Page ID,Page name,Disclaimer,Amount spent (JMD)
447831545247260,Audi Latinoamérica,These ads ran without a disclaimer,352
101453801610760,Share-On Project,These ads ran without a disclaimer,≤100
184998332872,Fusion,These ads ran without a disclaimer,≤100
