Page ID,Page name,Disclaimer,Amount spent (SAR)
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
109351558883749,2.1 shakib,These ads ran without a disclaimer,≤100
112275678521830,KISAH NYATA SAYA,These ads ran without a disclaimer,≤100
108707122276820,HI BRO,These ads ran without a disclaimer,≤100
100884009485439,American Global Consulting - Education,These ads ran without a disclaimer,≤100
101435042876028,Free wine tips,These ads ran without a disclaimer,≤100
