Page ID,Page name,Disclaimer,Amount spent (PHP)
109322002065194,EKIS,EKIS,267
325780477966356,Geo 24/7,Energy Development Corporation,170
100770729339080,Cong. Wilbert T. Lee,Cong. Wilbert T. Lee,165
547821942058909,Pilipinas Today,WFPH,112
216728172211793,GO Na Tayo,GO Na Tayo,109
265779500134955,SM Supermalls,SM Supermalls,104
100562967966954,Filipinas Radyo AM,WFPH,≤100
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,≤100
75665129515,Go Negosyo,Go Negosyo,≤100
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,≤100
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,≤100
1566478310240623,Francis Tolentino,Francis Tolentino PH,≤100
959151100833476,Triple F Printing Press,These ads ran without a disclaimer,≤100
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",≤100
223618785182273,Pilipinas,WFPH,≤100
269175894020945,Pilipinas Today,WFPH,≤100
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100
121843141182573,Ayala Corporation,Ayala Corporation,≤100
162414077101948,JV Ejercito,"JV Para sa Bayan Movement, Inc.",≤100
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,≤100
100305568984268,EdukNaman,Philippine Business for Education Inc.,≤100
112952897079549,Energy Development Corporation,Energy Development Corporation,≤100
315452865504416,ChildFund Philippines,ChildFund Philippines,≤100
701517253228758,DOSTv,DOSTv,≤100
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,≤100
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,≤100
495629064258114,Lolita Karen Javier,Lolita Karen Javier,≤100
105604828846674,Rose Lin,Friends of Rose Lin,≤100
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Office of the Municipal Mayor - Atty. Philip A. Dacayo,≤100
228700014146287,Filipinas Bisaya,Filipinas Bisaya,≤100
156752721080952,Sonny Angara,Sonny Angara,≤100
248113532485940,Alexie B. Tutor,Alexie B. Tutor,≤100
102886345339673,Ben Patron,Ben Patron,≤100
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,≤100
146429305391505,Abante News Online,Abante News Online,≤100
1922749344643532,The World Tonight,The World Tonight,≤100
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,≤100
104988244674974,Mobility Awards,The Climate Reality Project Philippines,≤100
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,≤100
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,≤100
102389359204185,Cagayan de Oro City Information Office,Cagayan de Oro City Information Office,≤100
101598589306750,Siga,Siga,≤100
