Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,4101
102643532445938,Ada Acuña - Diputada,Jacqui Solano,3443
643513979193133,Justicia para Beatriz,Neuma,3351
265843867173714,La Revista,La Revista,2175
102084562479533,Digital506,Digital506,842
116150003163125,Fundación Pollitos de Hierro - Ayuda a niños con cáncer - Costa Rica,Fundación Pollitos de Hierro,796
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,560
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,218
856012741442139,Ipas LAC,Neuma,≤100
260505207474088,Libélula Cambio Climático,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
