Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,302512
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,276040
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,249118
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,243185
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,117407
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,55118
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,35785
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,21412
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,18756
197545083607941,Harian Kompas,Harian Kompas,18453
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,18385
1481929088506672,Andini Effendi,Yayasan Infobox,15921
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,14832
111864151754055,Esensi TV,Esensi Tv,14511
104830667806476,Melihat Indonesia,Melihat Indonesia,13408
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,13387
116705041036588,Francine Widjojo,Francine Widjojo,12988
173776079818775,Saiful Mujani,Saidiman,11311
109152778730274,Miea Kusuma,Yayasan Infobox,10892
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,10392
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,10196
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,9323
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,8914
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,8877
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,8447
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,7794
39684526732,Wanda Hamidah,Yayasan Infobox,7184
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,6923
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,6471
101203454841155,Kota Kite,Prayogo,6394
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,5718
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,4983
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,4330
110771227439502,Teman Sandi,Mohammad Izur Islami,3981
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,3139
101101492306034,Mega News,Siti Sarah Iskandar,2948
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,2878
756567881057213,Airlangga Hartarto,Airlangga Hartarto,2849
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,2646
