Page ID,Page name,Disclaimer,Amount spent (PYG)
102963512483270,PyElige,PY Elige,463132
325540631525675,En La Tecla,En la Tecla,356414
1468570519872644,Santiago Peña,PRANA SA,272793
102917519228790,Bruno Defelippe,PautaPY,260991
102266292553995,Sucia Política,Diego Ricardo Ramírez,245788
101684376194219,Se Van Paraguay,Solucionet Global,173797
532716330164048,Sole Núñez,PautaPY,159511
102467002671611,Jorge Heisecke,Jorge Heisecke,120168
110447625137045,Pilar Callizo,PautaPY,119219
100778482648263,Cerini 2023,DGWorld Consultoría Digital,115573
102137945346781,Movimiento Ciudadanía Activa,Movimiento Ciudadanía Activa,115185
196599783696918,Efrain Alegre,Comunicá,104778
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,80687
241512319274531,Sixto Pereira,Sixto Pereira,77986
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,68629
153958777947957,Paulo Reichardt,Paulo Reichardt,68494
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,45795
532716330164048,Sole Núñez,Sole Núñez,42083
100486612607448,César Cardozo Diputado 2023. Itapúa.,Claudio César Cardozo Junghanns,35894
109626041763537,Natalicio Chase,Global Agencia,31625
106464064463863,Miryan Velázquez,politico.com.py,29898
107706177740738,Periodismo 29,Periodismo 29,29208
178681336046139,Gabino Delvalle Diputado,Gabino Delvalle Diputado,29154
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,25772
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,21536
1310731702357133,GEN,GEN,21536
1614185262209913,Noelia Lambaré Junta Departamental,Partido de la Participación Ciudadana,21316
132554373464255,La Nación,La Nación,20962
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,16598
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,15324
647864758888200,Seba Garcia,Sebastian Garcia,15165
161156667809582,Leo Rubin,Leo Rubín,14860
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,14358
517426394969535,Ricardo Canese,Ricardo Canese,13582
114061877001545,Víctor Pecci,PRANA SA,13352
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,13029
196406677113756,Rafael Filizzola,Comunicá,10861
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,10666
100899746165808,"Derlis Maidana ""Comando Itapúa""",Ana Beatriz Sosa De Kaczuruk,10504
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,9937
