Page ID,Page name,Disclaimer,Amount spent (USD)
114008535880,Foundation for Individual Rights and Expression,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,3979
635038436602528,Helen Gym,FRIENDS OF HELEN GYM,2753
127225910653607,PragerU,PragerU,1832
1424003277893336,Allan Domb,Allan Domb for Philadelphia,1387
111106258469664,Sexual Abuse Claim Center,Tort Group LLC,1015
1602479849981669,Michael Lamb,Committee to Elect Michael Lamb,1003
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,849
10461186460,Ben & Jerry's,"BEN & JERRY'S HOMEMADE, INC.",835
570092813023833,Matt Walsh,The Daily Wire,724
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",581
122432537796726,Pharmaceutical Care Management Association (PCMA),PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,559
303374266418976,AFPM,American Fuel & Petrochemical Manufacturers,558
6514736316,Walden University,Walden University,528
201248453800242,My Pay My Say,Mackinac Center for Public Policy,526
120945717945722,Uber,Uber,499
2353537341582545,Proud Patriots,Proud Patriots,460
102657832705027,Dave Fawcett,FRIENDS OF DAVE FAWCETT,457
100511632833476,We Believe,We Believe,455
18982436812,ACLU,American Civil Liberties Union,409
106182414780341,Padova for Judge,Padova for Judge,366
309308412520731,Sandy Hook Promise,Sandy Hook Promise,347
105007684895451,Bucks United,Bucks United PA,339
120350830991560,Jamila Winder and Kimberly Koch for Montgomery County Commissioner,Winder Koch for Montco.,335
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,315
103144741661400,Bryan Neft,Vote Neft,305
107589622221065,People for Parker,People for Parker,300
92925746942,Judicial Watch,Judicial Watch,291
385473284886474,Hillsdale College,Hillsdale College,284
126929400651134,Pennsylvania Health Access Network,PA HEALTH ACCESS NETWORK,281
608437286283106,Ryan Gardner for Judge,Friends of Ryan Gardner,280
153080620724,Donald J. Trump,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,278
103552914774916,Science Moms,Potential Energy Coalition Inc,277
102318738399653,Andy Szefi for Judge,Andy Szefi for Judge,265
109343231965723,Better PA Roads & Bridges,Better Pennsylvania Roads and Bridges,265
353237777925,Pennsylvania House Dems,Pennsylvania House Democratic Campaign Committee,260
105088565794956,Mancino For District Judge,Candidate Mike Mancino for District Judge,259
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,240
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,237
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,236
100648119474888,Liz Ferry for Montgomery County Commissioner 2023,Friends of Liz Ferry,227
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",224
187850809456,PSEA - PA State Education Association,PENNSYLVANIA STATE EDUCATION ASSOCIATION,223
76470053424,TIAA,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,218
15771560300,Earthjustice,EARTHJUSTICE,217
102888751400855,Choose Who You Use Pennsylvania,Choose Who You Use PA,217
206226362732803,Inspire Clean Energy,"Inspire Energy Holdings, LLC",202
332028597354723,National Partnership for Women & Families Action Fund,National Partnership for Woman & Families Action Fund,199
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,194
57259033959,AARP,AARP,193
100262199632032,Bill Burke for Judge,Committee to Elect Bill Burke Judge,190
100104419147228,Do Good Chicken,DO GOOD FOODS LLC,189
149200677056,Americans for Prosperity - Pennsylvania,AMERICANS FOR PROSPERITY,182
2053678114723700,President Trump's Patriot Army,I Love My Freedom,180
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,178
7229514244,Drug Policy Alliance,DRUG POLICY ALLIANCE,176
191056827594903,Representative Mike Kelly,U.S. Representative Mike Kelly,175
40217893542,AIPAC,AIPAC,173
203197030603239,8 Billion Trees,8 Billion Trees LLC,172
104253615152700,America First Legal,America First Legal Foundation,163
100392963012310,Kelly And Nate For Cumberland,Kelly & Nate For Cumberland,163
428821014132730,Katie Porter,KATIE PORTER FOR SENATE,153
