Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,137697
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,57199
54779960819,United Nations,United Nations with Facebook Ad Credits,40494
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,36464
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,20933
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,18107
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,16841
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,15678
104101959243787,Mbak Puan for President 2024,Pendukung Puan 'Agus Sugianto',10134
197545083607941,Harian Kompas,Harian Kompas,9254
106883058905796,Tanda Seru,Aditia Ramdani,4121
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,3530
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,2983
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,2943
104622532469179,Populis,Aditia Ramdani,2688
101428652793656,Readktif,Aditia Ramdani,2340
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,1626
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,1544
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,1400
102672669369785,Suara Akar Bawah,Aditia Ramdani,1364
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,1334
104551891580390,Fahira Idris,Nurazmi Batubara,1279
101203454841155,Kota Kite,Prayogo,1052
104830667806476,Melihat Indonesia,Melihat Indonesia,982
103581752405141,Sobar Harahap,Juniar Dwi Harianto,878
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,877
102273039070802,Info Terkini,Muhammad Miftakhunnaim,845
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,791
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,768
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,664
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,497
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,446
100398849135155,Sandiku Sayang,Iwan Hardiansyah,432
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,400
756567881057213,Airlangga Hartarto,Airlangga Hartarto,378
164800207258203,SUARANTB.com,SUARANTB.com,317
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,305
526765274016858,DPD Gerindra Gorontalo,Elnino Mohamad Husein Mohi,280
104427162506872,Fakta Anies,Fakta Anies,268
1091942584184034,"Drs. H. Syamsuar, MSi",Syamsuar.id,224
107241861191421,Ilmu Tambang,Ilmu Tambang,223
100879929321051,Kelashr,These ads ran without a disclaimer,207
312490859193724,mensbatik,Bayu Setayudha,173
104843487722931,Portal Islam id,Portal Islam ID,169
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,153
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,147
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,139
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,137
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,130
108590398254377,Ibnu Abdillah,Ibnu Abdillah,122
100739975934515,Kemajuan Tanah Air,Muhammad Miftakhunnaim,119
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,117
101101492306034,Mega News,Siti Sarah Iskandar,≤100
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,≤100
111241268349257,Ogan Komering ilir Cerita,Ganjar Nusantara Indonesia,≤100
105308715676825,Filosofi Indonesia,Bayu Wicaksono,≤100
104533848318771,Pemalang Today,Bayu Wicaksono,≤100
895727830637189,Relawan Puan,These ads ran without a disclaimer,≤100
108676115131939,Nusantara Cerdas,Bayu Wicaksono,≤100
113307277699173,Info Kebumen Ngapak,Bayu Wicaksono,≤100
100246718451350,Pekalongan Raya ID,Bayu Wicaksono,≤100
103411659195911,JIMAT,Arik Luviani Putri Yasa,≤100
106253264560859,Air Kami,Air Kami,≤100
107565455160464,Indonesia Opini,Bayu Wicaksono,≤100
102114435036822,Filosofi Jatim,Bayu Wicaksono,≤100
252455384954010,ACEN,These ads ran without a disclaimer,≤100
190696448246152,Element14 Community,These ads ran without a disclaimer,≤100
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,≤100
1655053987872024,Bloomberg Green,These ads ran without a disclaimer,≤100
148551616293,The Australian National University,These ads ran without a disclaimer,≤100
