Page ID,Page name,Disclaimer,Amount spent (VEF)
645406838886541,Freddy Superlano,an advertiser in Venezuela,15500000
564188034075673,Roberto Enriquez,an advertiser in Venezuela,6750000
596206767151427,Julio Borges,an advertiser in Venezuela,1277494
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,1034995
104696832211450,Turismo - Alcaldia de Maracaibo,an advertiser in Venezuela,750000
106297255064534,Julio Fuenmayor,an advertiser in Venezuela,500000
342543309244937,People in Need América Latina,These ads ran without a disclaimer,250000
107771778700060,criptocuriosas,These ads ran without a disclaimer,67911
100904822517086,Non-trivial,These ads ran without a disclaimer,65271
435259723296695,Política Internacional - Otra Mirada,These ads ran without a disclaimer,31500
398610380712044,River Cleanup,These ads ran without a disclaimer,≤100
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100
101457766031847,A dos pasos del cielo,These ads ran without a disclaimer,≤100
1685755648327288,QMode,These ads ran without a disclaimer,≤100
