Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,2131370
23383061178,Prabowo Subianto,indonesia Adil makmur,682093
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,242779
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,240032
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,157544
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,146738
111864151754055,Esensi TV,Esensi Tv,44633
273454719936085,"Yohanis Fransiskus Lema, S.IP, M.Si","Yohanis Fransiskus Lema, S.IP, M.Si",40473
100145043048185,Ucapan Partai,Ucapan Partai,36339
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,30597
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,24982
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,23917
105903795626960,Ruangcuan.com,Ruangcuan.com,23911
902672103219521,Dr.Christian Widodo,Christian Widodo,19170
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,18414
103013484811323,Jangan Lupa Sejarah,John Kamnahas,17509
101674375744514,Media Cuan,Ipta Apipah,16962
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,16389
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,15007
1608388002747239,Huawei FusionSolar,These ads ran without a disclaimer,14674
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,14381
197545083607941,Harian Kompas,Harian Kompas,13531
100649018546817,GanjarFans,GanjarFans,12444
160355148441,Tempo Media,TEMPO,9785
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,7965
110314634068233,Fadilah Bisnis,Fadilah Bisnis,7652
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,7375
165114026832502,Grace Natalie,Partai Solidaritas Indonesia,6484
582402568517453,Coretan Kehidupan,Coretan Kehidupan,6080
104549327891079,Dermawan,Frista Kurniasari,5378
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,5269
104427162506872,Fakta Anies,Fakta Anies,5162
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",5046
104830667806476,Melihat Indonesia,Melihat Indonesia,4890
1547369918837496,Zulkifli Hasan,Media Center PAN,4809
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,4023
119176951141306,Edit Mudah Dengan Hp,Edit Mudah Dengan Hp,3596
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,3063
