Page ID,Page name,Disclaimer,Amount spent (VEF)
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,1720002
115636761470086,lilyalehdz,These ads ran without a disclaimer,367909
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,250000
564188034075673,Roberto Enriquez,an advertiser in Venezuela,250000
102901055579612,Alcaldia Alberto Adriani,an advertiser in Venezuela,250000
227622537655549,CGTN en Español,These ads ran without a disclaimer,250000
209596159055433,Clase Ejecutiva UC,These ads ran without a disclaimer,1209
104401217909899,RoboForex,These ads ran without a disclaimer,≤100
113588458313923,unidoschristopherprasadymarcia,These ads ran without a disclaimer,≤100
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100
