Page ID,Page name,Disclaimer,Amount spent (PGK)
179531808860625,Claytan,These ads ran without a disclaimer,≤100
110983733684983,"La Salle Australia, New Zealand, Pakistan, Papua New Guinea",These ads ran without a disclaimer,≤100
178482078837675,Say Peace,These ads ran without a disclaimer,≤100
