Page ID,Page name,Disclaimer,Amount spent (AED)
1433390653592136,Emirates Islamic,These ads ran without a disclaimer,≤100
123698491019029,Lombard Odier Group,These ads ran without a disclaimer,≤100
230676374137009,عمار تقي,These ads ran without a disclaimer,≤100
103136872646784,smae_award,These ads ran without a disclaimer,≤100
108843778037507,al.suyoh,These ads ran without a disclaimer,≤100
101387866163164,3z_card,These ads ran without a disclaimer,≤100
108069968319166,Zöld Pálya,These ads ran without a disclaimer,≤100
691246177723161,CGTN Arabic,These ads ran without a disclaimer,≤100
101907775761859,الشرق رياضة,These ads ran without a disclaimer,≤100
473477439675375,THE WAY Back To Eden,These ads ran without a disclaimer,≤100
148799861816516,Al-Anwar Al-Najafyia Foundation,These ads ran without a disclaimer,≤100
101313852689002,أوكرانيا.ua,These ads ran without a disclaimer,≤100
