Page ID,Page name,Disclaimer,Amount spent (GBP)
26698813123,British Red Cross,British Red Cross,22619
100771226087265,Susie's Tips,Susie's Tips,11393
7715002593,UNICEF UK,Unicef UK,3912
311627208673,WWF UK,WWF UK,2416
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2252
9250349228,Greenpeace UK,Greenpeace UK,2192
10114144851,NSPCC,NSPCC,1734
10677003998,Shelter,Shelter,1715
799576543492660,The Week Junior,The Week Junior,1618
7527864602,WaterAid UK,WaterAid UK,1208
103662352102391,Family Debt Help,Ian Keith Parsons,1141
18933154958,CARE International UK,CARE International UK,1089
158077247591710,Refuge,Refuge,1059
35671512696,World Animal Protection UK,World Animal Protection UK,910
483680375497477,Shell Energy,Shell Energy Retail Limited,890
220543443746,International Rescue Committee - UK,International Rescue Committee UK,887
121936349543,World Vision UK,World Vision UK,862
1613092172114946,DWP Digital,Department for Work and Pensions,784
54605029793,British Medical Association,British Medical Association,691
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),689
21242962092,ClientEarth,ClientEarth,617
13047522725,Crimestoppers,Crimestoppers,612
25749647410,The Labour Party,The Labour Party,569
177855115588808,The Week UK,The Week UK,548
2558329857727118,Families In Debt,Families in debt,509
117476785190,Save the Children UK,Save the Children UK,482
358706239805,Scope,Scope,479
39605200520,ActionAid UK,ActionAid UK,479
18168505158,The Woodland Trust,Woodland Trust,470
841894835830532,Electoral Commission UK,Electoral Commission UK,470
308291623138631,Eco Footprint,Richard Lee Hughes,392
7043497714,Christian Aid,Christian Aid,384
106946654868342,Water's Worth Saving,Water UK,353
7624294394,Amnesty International UK,Amnesty International UK,342
11965205188,Practical Action,Practical Action,326
514212165305248,Leigh Day,Leigh Day,325
249209468838241,Good Law Project,Good Law Project,302
101255718164248,350 UK,350.org,297
100432571538898,The Natural Patch Co.,These ads ran without a disclaimer,288
18044497940,Plan International UK,Plan International UK,287
208573062515662,Freedom from Torture,Freedom from Torture,281
274651352565844,Oltco Ltd,Oltco Ltd,260
6707857033,Global Justice Now,Global Justice Now,259
394936823930287,Age International,Age International,255
353224381469808,ifaw,IFAW,253
603389616739829,Bite Back 2030,Bite Back 2030,243
112712550420527,Sumofus UK,SumOfUs,243
112845639376,Refugee Action,Refugee Action,238
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,212
713179875369048,London Gov,The Greater London Authority,205
912590792245688,NHS Negligence Claims,Online Legal Limited,187
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,184
246872175166,Action Against Hunger UK,Action Against Hunger UK,178
211614899544570,Long Live The Local,British Beer & Pub Association,177
698773137204706,Give My View,Built-ID,176
547761111920012,Anglian Water - Love Every Drop,Anglian Water,167
167770553778,Hospice UK,Hospice UK,164
47612991154,Dignity in Dying,Dignity in Dying,156
6366026879,Dogs Trust,Dogs Trust,151
110538548040758,Care2 UK,John Ayling & Associates,147
103835971750,Orbis UK,Orbis UK,147
195754307110390,Right To Life UK,Right To Life UK,135
102639461303190,Fair Pay For All,Fair Pay For All,134
18933990398,Stonewall,Stonewall UK,132
8555757947,Tearfund,Tearfund,131
1586251881644270,Keir Starmer,The Labour Party,117
490007667679401,Hugh James,Hugh James,115
1738524969810037,Mission India UK,Mission India UK,115
290498754454402,European Movement UK,European Movement UK,111
169042736456594,All Out,All Out,111
