Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,7330
857096944310280,Ismael Blanco,Ismael Blanco Martino,237
1013323835449673,Inddhhuruguay,Lucía Ines Scrigna Batlle,118
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,≤100
933054216858962,PCU Departamental Maldonado,PCU Departamental Maldonado,≤100
106265072180881,UruguaySi,Uruguay Si,≤100
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,≤100
102912465228640,marissicampos,These ads ran without a disclaimer,≤100
102658895494661,Irene Gonçalvez Mautone,Irene Gonçalvez Mautone,≤100
345752620107645,Ronda de saberes,These ads ran without a disclaimer,≤100
105230212139217,caroalfonso1,These ads ran without a disclaimer,≤100
233654837608,La Crónica de Hoy,These ads ran without a disclaimer,≤100
107604728838702,verdadesincomodas_pn,These ads ran without a disclaimer,≤100
104660691770604,mariano.ivan14,These ads ran without a disclaimer,≤100
326770580739640,Revive Israel Tikkun Global,These ads ran without a disclaimer,≤100
100824022313490,Web Curiosa,These ads ran without a disclaimer,≤100
1424003061235730,Asociación Autismo en Uruguay,Arlene Raquel Navarro Aguiar,≤100
