Page ID,Page name,Disclaimer,Amount spent (MXN)
220429278974,Gobierno de Hermosillo,Gobierno de Hermosillo,868
175086446511328,"Raúl ""El Pollo"" Castelo","Raúl ""El Pollo"" Castelo",853
555030401187058,Manuel Scott S,Jesus Manuel Scott Sanchez,437
54779960819,United Nations,United Nations with Facebook Ad Credits,390
104795801401301,Sonora Sustentable,PULSO Agency,358
834235483357799,Municipio de Navojoa,Gobierno Municipal de Navojoa,341
109634395756375,Save the Children México,Save the Children México,334
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,313
106865972279596,Por amor a México,Por Amor A Mexico,234
56713285274,Greenpeace México,Greenpeace México,218
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,215
100557755099985,Convocatorias 2023,Convocatorias 2023,167
136017836425540,Gobierno del Estado de Sonora,Gobierno del Estado de Sonora,164
100432826157313,Noticias Hoy,Noticias de Hoy,155
351546885544951,Matutino 1179,Matutino 1179,128
148709191834718,Alcaldes de México,Alcaldes de México,119
105533795460071,Norte Monrealista,Norte Monrealista,115
104800055232221,Electoralia,electoralia,110
259386257405548,Alejandra López Noriega,Alejandra Lopez Noriega,≤100
101780365441613,Santos Alberto Tarín Espinoza,Santos Alberto Tarín Espinoza,≤100
107835132086966,Juan Jose Araiza Rodríguez,Juan Jose Araiza Rodriguez,≤100
107569015351640,Gestoría Social Para El Bienestar 7,Luis Felipe Benitez Gomez,≤100
254852601222832,CEMEX México,CEMEX México,≤100
106794678874700,4TI,4TImpacto,≤100
101369119427544,La Cuestión Mx,La Cuestión Mx,≤100
106343045542360,De la H a la S,Noticias de Hoy,≤100
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,≤100
110552178493339,TcoNoticias,TCO Noticias,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
103821621408670,Programa en el Gobierno Mexicano Independiente,Cinthia Abigil Torres Medina,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
104051184791091,Beneficios en el Gobierno en todo México,Edith Martinez Orta,≤100
100646922772771,Nguyenthang 7,These ads ran without a disclaimer,≤100
