Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,1634
123191400766960,Incubadora +Cr,+Costa Rica,1288
102084562479533,Digital506,Digital506,772
265843867173714,La Revista,La Revista,553
71189598227,Embajada de Estados Unidos en Costa Rica,These ads ran without a disclaimer,545
102643532445938,Ada Acuña - Diputada,Ada Acuña - Diputada,243
101353136059344,filantropiacortessolari,These ads ran without a disclaimer,≤100
103976892532629,equalityelpodcast,These ads ran without a disclaimer,≤100
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
276474589059952,Voces Nuestras,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
497369540389757,Jason Gutiérrez - Regidor Coronado,Jason Gutiérrez - Regidor Coronado,≤100
