Page ID,Page name,Disclaimer,Amount spent (CLP)
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,39552
108922248816222,Secretaría de Participación Ciudadana,Secretaría de Participación Ciudadana,29132
159639460764792,LATAM Airlines,LATAM Airlines,11375
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,9354
103527991214141,Cero DICOM,Cero Dicom,9352
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,7628
504040153015857,Francesca MUÑOZ Diputada Distrito 20,Francesca Muñoz,5426
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,4522
108291914947259,Mi Derecho a Educar,Felipe Varela,4369
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,3863
1548643738480723,Asistencia Deudores,Asistencia Deudores,3716
1396460303715065,Carozzi,Carozzi,3250
148509455344005,Milka,These ads ran without a disclaimer,1917
228557190541436,BancoEstado,BancoEstado,1574
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,981
78239901502,Diario Financiero,Grupo DF,942
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,812
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,812
410473259375401,Kellu,Kellü,479
105216102185508,Cvr_abogados,Cvr_abogados,443
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,415
113540781539326,Workmed,Workmed,370
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,334
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,324
1544524942457436,Iván Flores García,Iván Alberto Flores García,304
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,280
1409821842658101,Merlín Research,Merlín Research,274
727274947350582,Diario Tierramarillano,Diario Tierramarillano,273
207212363097967,Senador José Durana Semir - XV,José Miguel Alberto Durana Semir,234
677532719039017,Good Way,These ads ran without a disclaimer,181
212672485793114,Frank Sauerbaum,Frank Carlos Sauerbaum Muñoz,156
112948331041597,Centro de Energía - FCFM - Universidad de Chile,María Giselle Ogaz Norambuena,110
1514147728639739,Ps. Francisca Bustos / Psicología de la Reproducción,These ads ran without a disclaimer,≤100
103030962615298,Chile YAAC,Chile YAAC,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,≤100
108390475493550,Belong Communication Lab,Belong Communication Lab,≤100
107113751924466,Energía solar - CIA,These ads ran without a disclaimer,≤100
100473241877790,Bastian Alarcon Atenas Concejal,Bastian Gabriel Alarcon Atenas,≤100
226593947367922,Cultiva,Cultiva,≤100
103438224772862,Lucio Sanhueza Hardessen,Lucio Sanhueza Hardessen,≤100
217756128258134,Fundación Caserta,Fundación Caserta,≤100
100353599428927,generouah,These ads ran without a disclaimer,≤100
106992228110513,AyMamucha,These ads ran without a disclaimer,≤100
139495816897074,Embajadora de las Misiones,These ads ran without a disclaimer,≤100
2535216276502759,Beeok,These ads ran without a disclaimer,≤100
100399056233121,Maisa Paiva,These ads ran without a disclaimer,≤100
115558841819514,IEP - Instituto Europeo de Posgrado,These ads ran without a disclaimer,≤100
106694028236100,Gerencia de Personas,Gerencia de Personas,≤100
184559421980613,Vlado Mirosevic,Vlado Mirosevic Verdugo,≤100
973200712773273,Brit Chile,These ads ran without a disclaimer,≤100
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100
