Page ID,Page name,Disclaimer,Amount spent (HUF)
102414628645144,Korondy Tamás,Megafon,25453
503614639975773,Trombitás Kristóf,Megafon,18722
120370174702378,Magyarország Kormánya,Magyarország Kormánya,14757
118152054556475,Deák Dániel,Megafon,12196
110149601578231,GeriJoca,Megafon,10710
128596180810227,Stefi Déri,Megafon,8768
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,7067
776079922494181,Apáti Bence hivatalos oldala,Megafon,6870
224274995688487,Bohár Dániel - Riporter,Megafon,6631
503752419992103,Sebők Éva,Momentum Mozgalom,6022
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,5951
191461774219575,hirado.hu,hirado.hu,4932
543788999005363,ORIGO,Mediaworks Hungary Zrt.,4246
248172631940,Mandiner,Mediaworks Hungary Zrt.,4124
594088897289853,Alapjogokért Központ,Alapjogokért Központ,3920
203389926415069,Magyar Honvédség,Magyar Honvédség,3219
1534911313439123,Ripost,Ripost,2855
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,2782
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,2519
122285197506717,Ruck Márton igazi arca,These ads ran without a disclaimer,2399
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,2195
109414841321682,Magyar Falu Program,Magyar Falu Program,1968
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,1854
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1739
451844608304228,Metropol,Metropol,1688
592204747588011,Momentum Mozgalom,Momentum Mozgalom,1631
178362315106,European Parliament,European Parliament,1492
105961119484376,Baptista Szeretetszolgálat,Baptista Szeretetszolgálat,1244
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,1210
101281762616506,Magyar Katolikus Egyház,Magyar Katolikus Püspöki Konferencia Titkársága,1198
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,1119
108346693873484,Győrffy Balázs,Balazs Gyorffy,1098
405035972853835,OMV Filling Stations,OMV Hungária Kft.,965
335718666872457,Dankó Béla,Dankó Béla,960
110126124683519,Békéscsabai Irodalmi Estek,Gaál Kornél,953
270300439972751,Szemlélek,Szemlélek Alapítvány,864
191463110979902,Crane,These ads ran without a disclaimer,836
131283758531,HVG,HVG Kiadó ZRt.,822
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,803
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,760
228731803847927,Semjén Zsolt,KDNP frakció,688
264517713636590,PestiSracok.hu,PestiSrácok.hu,679
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,678
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,639
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,611
992066384198880,Tóth Edina,Tóth Edina,499
76748198685,Budapest Pride,Budapest Pride,467
107898832590939,European Commission,European Commission,444
778538352344518,Hollik István,Fidesz,426
102426795954406,Nobilis Márton,Nobilis Márton,418
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,392
103949707619177,Opauszki Zoltán,Opauszki Zoltán,388
537817739693723,Brain Bar,Brain Bar,374
128573907819549,Fekete-Győr András,Momentum Mozgalom,373
108248022589754,Bosch Magyarország,Bosch Magyarország,367
1157237054451999,SolarKit Magyarország,These ads ran without a disclaimer,343
851784814892644,Simicskó István,KDNP frakció,339
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,327
445067412712417,Dr. Molnár Krisztián,Molnár Krisztián,323
1215492498464496,Angyal Károly,Angyal Károly Tibor,319
191815250903223,"Kondoros - Hírek, képek és videók a múltból és a jelenből",Oláh Péter Szabolcs,315
519279158277826,Szülői Hang,Szülői Hang,314
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,288
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,280
100299381703981,Ps TV,PestiSrácok.hu,265
109983377136210,Polgári Magyarországért Alapítvány,Polgári Magyarországért Alapítvány,246
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,240
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,237
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,230
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,219
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,213
267882727864,Kubatov Gábor,Fidesz,213
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,198
447204268797621,RTL.hu,RTL.HU,183
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,177
160599763996285,e.on,E.ON Hungária Zrt.,165
211156277497,WWF Hungary,WWF Hungary,164
85568463466,Mérce,Mérce,164
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,162
