Page ID,Page name,Disclaimer,Amount spent (QAR)
305351836213206,National Human Rights Committee,National Human Rights Committee,≤100
104691722197784,صحيفة الاستقلال - العربية,These ads ran without a disclaimer,≤100
103180529402785,Bankbooklet,These ads ran without a disclaimer,≤100
