Page ID,Page name,Disclaimer,Amount spent (GBP)
10677003998,Shelter,Shelter,12220
220543443746,International Rescue Committee - UK,International Rescue Committee UK,8596
311627208673,WWF UK,WWF UK,8061
7715002593,UNICEF UK,Unicef UK,5901
97708339756,Action for Children,Action for Children,5239
408582579294175,UK government,UK Government,4454
9250349228,Greenpeace UK,Greenpeace UK,4055
102639461303190,Fair Pay For All,Fair Pay For All,3693
37981137361,The Children's Society,The Children's Society,2966
7624294394,Amnesty International UK,Amnesty International UK,2219
514212165305248,Leigh Day,Leigh Day,2020
158077247591710,Refuge,Refuge,1989
21242962092,ClientEarth,ClientEarth,1884
799576543492660,The Week Junior,The Week Junior,1841
208573062515662,Freedom from Torture,Freedom from Torture,1512
26698813123,British Red Cross,British Red Cross,1266
7527864602,WaterAid UK,WaterAid UK,1225
105135382234851,Warm This Winter,Warm This Winter,1182
35671512696,World Animal Protection UK,World Animal Protection UK,1081
30349161852,Eden Project,Eden Project,1012
13047522725,Crimestoppers,Crimestoppers,981
117476785190,Save the Children UK,Save the Children UK,967
121936349543,World Vision UK,World Vision UK,956
348366988862054,Oxfam Campaigns,Oxfam Great Britain,870
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,860
117509421272,St Mungo's,St Mungo's,828
353224381469808,ifaw,IFAW,827
1613092172114946,DWP Digital,Department for Work and Pensions,820
103662352102391,Family Debt Help,Ian Keith Parsons,789
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,753
198081311536,"Natural History Museum, London",The Trustees of the Natural History Museum,735
268801635305,Breast Cancer Now,Breast Cancer Now,694
39605200520,ActionAid UK,ActionAid UK,682
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),668
18044497940,Plan International UK,Plan International UK,637
698773137204706,Give My View,Built-ID,588
1046117708754519,Care4Calais,Care4Calais,567
260012884055691,Metropolitan Police Service,Metropolitan Police Service,543
722939897742608,The Co-operative Bank,The Co-operative Bank,537
103835971750,Orbis UK,Orbis UK,532
1660600037490738,Guardian Labs,Guardian Labs,529
230343220395979,NOW,Mediacom UK,512
246872175166,Action Against Hunger UK,Action Against Hunger UK,482
7569385657,Co-operative Party,Co-operative Party,480
40409120801,Refugee Council,Refugee Council,471
177855115588808,The Week UK,The Week UK,467
116625838402686,FareShare,FareShare,442
358706239805,Scope,Scope,426
2558329857727118,Families In Debt,Families in debt,409
1634484040190637,VERSUS,VERSUS,403
59304777880,YMCA England & Wales,YMCA England & Wales,383
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,377
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,370
547761111920012,Anglian Water - Love Every Drop,Anglian Water,368
6233536938,War Child UK,War Child UK,358
54605029793,British Medical Association,British Medical Association,345
249209468838241,Good Law Project,Good Law Project,335
