Page ID,Page name,Disclaimer,Amount spent (MXN)
800053706697232,Lupita Saldaña,Lupita Saldaña,2190
120475107640369,La Realidad de hoy,La Realidad de hoy,1717
106869495627287,De viaje por la Baja,De viaje por la Baja,748
240658503464659,Christian Agúndez,Christian Agúndez,692
108997325555128,México Actúa,México Actúa,539
105680459199480,La Nueva Nota,La Nueva Nota,518
120965900993972,El Escaparate,El Escaparate,513
1575264042711262,Edith Aguilar,Edith Aguilar,406
469246976533189,Santiago Creel,Santiago Creel,378
923633637651202,Morena Sí,Morena Sí,337
112193307898373,Electoralia Veracruz,Electoralia Veracruz,307
110607145423901,Proyecto Transformación 2024,Proyecto Transformación 2024,282
2044319415808059,Gaby Montoya,Gaby Montoya,246
116039188209698,Presidenta 2024 Mx,Presidenta 2024 Mx,208
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,205
56713285274,Greenpeace México,Greenpeace México,184
112737811873761,Mujeres de Guinda,Mujeres de Guinda,167
803041666459797,Enrique de la Madrid,Enrique de la Madrid,160
120145884414301,MX Al Día,Mx Al Día,157
608771779295909,Estamos Unidos. Que siga López,Estamos Unidos. Que siga López,154
107398185723387,Transformación y Saber,Transformación y Saber,133
117778684670821,Sitio Informativo,Sitio Informativo,132
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,115
200425670023135,PAN Baja California Sur,PAN  BCS,≤100
107246365703676,Hechos del Presente,Hechos del Presente,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
110480358797556,Defendiendo México,Defendiendo México,≤100
109634395756375,Save the Children México,Save the Children México,≤100
120923597592109,Hoy Sí Mx,Consejo de la Comunicación,≤100
116422098112118,El Trópico,El Trópico,≤100
1520610478183053,Badabun,Badabun,≤100
106030041236639,Yayo Van Wormer,Eduardo Van Wormer Castro,≤100
105718724852345,Algoritmo,Algoritmo,≤100
101267031439463,Voz de las Empresas,Consejo de la Comunicación,≤100
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,≤100
936003293273572,Nexo Político,Nexo Político,≤100
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,≤100
611053902572622,Focus Mx,Focus Mx,≤100
102724752608138,Mexiquenses Unidos con Adán,Mexiquenses Unidos con Adán,≤100
149012365179945,Pelon Pelo Rico,These ads ran without a disclaimer,≤100
195400400486017,Antena San Luis,Antena San Luis S de RL de CV,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,≤100
108819392526809,Partido Acción Nacional,Partido Acción Nacional,≤100
174058432636166,El Deforma,El Deforma,≤100
105737825661819,Universidad del Valle de Santo Domingo,These ads ran without a disclaimer,≤100
