Page ID,Page name,Disclaimer,Amount spent (HUF)
120370174702378,Magyarország Kormánya,Magyarország Kormánya,9527
320986996098,zaol.hu,Mediaworks Hungary Zrt.,7169
543788999005363,ORIGO,Mediaworks Hungary Zrt.,4115
191461774219575,hirado.hu,hirado.hu,4012
594088897289853,Alapjogokért Központ,Alapjogokért Központ,3309
113043410066839,Momentum Zala,Momentum Mozgalom,2980
1534911313439123,Ripost,Ripost,2662
248172631940,Mandiner,Mediaworks Hungary Zrt.,2561
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,2494
115388925185513,Magyar Szocialista Párt,MSZP,2479
178362315106,European Parliament,European Parliament,2081
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,2066
267168140529488,György László,György László,2053
1880809845328535,Dobrev Klára,Demokratikus Koalíció,1927
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,1651
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,1642
141169136438903,Manninger Jenő,Manninger Jenő Keszthely Város Polgármestere,1325
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,1304
451844608304228,Metropol,Metropol,1190
294815374340858,Donáth Anna,Momentum Mozgalom,1165
109637397268775,Nyugati Pályán,Splendidea Communications Kft,933
1443354815880657,Salacz László,Salacz László,890
126539424061030,Háttér Társaság,Háttér Társaság,736
112694594992064,Mehr Licht,Mehr Licht,707
592204747588011,Momentum Mozgalom,Momentum Mozgalom,645
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,618
264517713636590,PestiSracok.hu,PestiSrácok.hu,592
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,544
1624742971133297,Sanofi Magyarország,Sanofi-Aventis Magyarország Kereskedelmi és Szolgáltató Zrt.,544
105961119484376,Baptista Szeretetszolgálat,Baptista Szeretetszolgálat,540
131283758531,HVG,HVG Kiadó ZRt.,511
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,461
221761091331222,Danube Institute,Danube Institute,415
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,412
1468667483182218,MKKP Zala,Magyar Kétfarkú Kutya Párt,407
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,378
405035972853835,OMV Filling Stations,OMV Hungária Kft.,343
682448271826776,Cseh Katalin,Cseh Katalin,338
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,317
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,310
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,292
447204268797621,RTL.hu,RTL.HU,287
519279158277826,Szülői Hang,Szülői Hang,277
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,257
1722969024662464,Civil Összefogás Fórum,CÖF-CÖKA,256
100299381703981,Ps TV,PestiSrácok.hu,245
267882727864,Kubatov Gábor,Fidesz,228
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,227
100401808007704,EzaLényeg.hu,EzaLényeg.hu,221
344967909393503,Nagy Bálint,Fidesz,217
102426795954406,Nobilis Márton,Nobilis Márton,214
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,213
345496092135627,Hír TV,Mediaworks Hungary Zrt.,194
118999471127652,Kammerer Zoltán,Kammerer Zoltán,192
537817739693723,Brain Bar,Brain Bar,184
545872002109034,Matkovich Ilona,Matkovich Ilona,176
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,176
108248022589754,Bosch Magyarország,Bosch Magyarország,172
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,171
109983377136210,Polgári Magyarországért Alapítvány,Polgári Magyarországért Alapítvány,163
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,158
778538352344518,Hollik István,Fidesz,156
102877499117068,Pálfalvi Milán Nézőpontja,Nézőpont,155
85568463466,Mérce,Mérce,148
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,148
