Page ID,Page name,Disclaimer,Amount spent (AED)
1925245057715373,مبادرات محمد بن راشد العالمية - Mohammed bin Rashid Global Initiatives,These ads ran without a disclaimer,≤100
339630283160450,Al Tayer Motors Land Rover UAE,Al Tayer Motors Land Rover UAE,≤100
193631434303282,Al Tayer Motors,Al Tayer Motors,≤100
111783008404135,Thengil Mohammed Andathode,These ads ran without a disclaimer,≤100
