Page ID,Page name,Disclaimer,Amount spent (INR)
54779960819,United Nations,United Nations with Facebook Ad Credits,29035
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,22655
294493857651676,Rahul Gandhi,Indian National Congress,6847
187668288312583,Otrivin,Haleon India,4285
107395897271506,Kutumb,Swatantra Verma,4130
184278081698180,Ashok Gehlot,Ashok Gehlot,3907
21169267101,Give,Give,3673
109986065209042,Mera Apna Rahul,Mera Apna Rahul,3415
104516512296314,Kartikeya Sharma,Adv Tech,3287
109986065209042,Mera Apna Rahul,MeraApnaRahul,2421
1755672218047464,Pratima Singh,Vikramaditya Singh,2296
105671775473178,Jan Suraaj,Jan Suraaj,1860
103760102031014,Rajeshwar Singh,Pragya Net Technology,1642
1488581191158902,Conscious Planet,Isha outreach,1610
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,1481
100240102800860,Gorakhpur-Faizabad Graduate MLC Candidate - Prof. Dr. Sheo Mohan Singh,International Centre for Stem Cells Cancer and Biotechnology,1477
110846984022901,MPIDC,Anand Raj Singh,1398
105617802345989,BQ Prime Hindi,Bloomberg Quint,1288
165714096933078,Piyush Goyal,Piyush Goyal,1251
104656344931338,Pravesh Agrawal,Swanit Infotech,1211
779924902121386,Vinod Sonkar,Yash Bagh,1089
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,1041
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,1038
414299629034323,Sanjeev Agarwal,Satyam Agarwal,983
761826677309909,Bhupinder Lather,Book My Promo,941
185351434858339,Rahul Richhariya,Rahul Richhariya,918
109545244848137,Crafto,Kutumb App,893
1646469018966996,Dayashankar Singh,Sumit Kumar,810
174283119250672,Save the Children India,Bal Raksha Bharat,793
1990248287670848,Shashank Mani शशांक मणि,Shashank Mani,788
103782051383159,School of Politics,School of Politics,746
111467411792777,TEDx Mussoorie 2023,TEDx Mussoorie 2023,740
100560335965049,The Pamphlet,The Pamphlet,732
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,718
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,679
1548923041893741,Virender Singh Rathore,INC,677
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,662
630955390420927,Amitabh Bajpai,Hari Om Tripathi,661
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,646
107814721514823,Avenu Learning Global,These ads ran without a disclaimer,633
994578073995343,B. L. Verma,Sourabh Arvind Dubey,632
100232692891295,Pushpendra Singh,Sandeep Mishra,576
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,514
107113000831690,Dr.Manik Saha,maniksaha.com,506
301058180261039,Kunwar Brijesh Singh,TechnoDigi,495
104719664464698,Prashasnik Gurukul,Shraddha Singh,488
466642616726169,Parul University,Parul University,443
102707862589461,Apex Online Solution,Sahar Ali,433
132495066874513,GAIL (India) Limited,social cloud ventures,432
109707661884154,Indian Compass,theindiancompass.com,429
106126212227764,P Mudar Loan,Mukeshbhai Samatbhai Rathod,426
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,414
269656350189153,सागर गुप्ता,Sagar Gupta,413
107217890971938,Tanu Yadav,Tanu Yadav,404
1521106071438318,CMO Chhattisgarh,Clarion IT,395
105652472401409,AROMA Villas,Praveen Kumar,393
577856385582447,Raghu Sharma,Kanishk Bansal,387
2163983083861031,Atul Kapoor,Atul Kapoor,385
547446695324625,Vijay Laxmi Gautam,Madan Mohan Tiwari,384
667862236707254,Rohit Kumar Singh,Arshad Ansari,380
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,362
216506801885954,Pankaj Chaudhary,Yash Bagh,358
1433075113609108,Rakhee Rathore,Rohit Githala,351
462977060473889,Mukesh srivastava MLA,Ritesh Kumar Srivastav,348
