Page ID,Page name,Disclaimer,Amount spent (HUF)
109637397268775,Nyugati Pályán,Splendidea Communications Kft,13879
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,11797
1880809845328535,Dobrev Klára,Demokratikus Koalíció,8352
543788999005363,ORIGO,Mediaworks Hungary Zrt.,7400
110462711892232,DK TV,Demokratikus Koalíció,6065
120370174702378,Magyarország Kormánya,Magyarország Kormánya,4873
643617389449101,Kalocsai Lokálpatrióta Egyesület,Dr. Bagó Zoltán,4517
248172631940,Mandiner,Mediaworks Hungary Zrt.,4122
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,3576
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,2844
294815374340858,Donáth Anna,Donáth Anna - Momentum,2822
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,2799
191461774219575,hirado.hu,hirado.hu,2600
1534911313439123,Ripost,Ripost,2536
187280168720178,NE HAGYD,International Organization for Migration (IOM) Hungary,2490
178362315106,European Parliament,European Parliament,2272
114898003640430,Telex.hu,Telex.hu,2079
100299381703981,Ps TV,PestiSrácok.hu,2053
105845452399807,,Momentum Mozgalom,2036
102335977791251,József Dobos,Dobos József,1931
108346693873484,Győrffy Balázs,Balazs Gyorffy,1628
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,1467
594088897289853,Alapjogokért Központ,Alapjogokért Központ,1407
1841762536142249,Fidesz Baja és térsége,Fidesz Baja,1301
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,1246
100597459002417,Király Róbert - Képviselő,Király Róbert,1203
264517713636590,PestiSracok.hu,PestiSrácok.hu,1105
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,1060
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1008
447204268797621,RTL.hu,RTL.HU,963
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,872
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,870
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,808
109414841321682,Magyar Falu Program,Magyar Falu Program,752
294815374340858,Donáth Anna,Momentum Mozgalom,745
108248022589754,Bosch Magyarország,Bosch Magyarország,599
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,576
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara,545
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,516
851784814892644,Simicskó István,KDNP frakció,503
451844608304228,Metropol,Metropol,503
113879501087050,BUPA,These ads ran without a disclaimer,499
333136826797847,Zsigó Róbert,Zsigó Róbert,488
102426795954406,Nobilis Márton,Nobilis Márton,462
110492499001,Labrisz Leszbikus Egyesület,Labrisz Leszbikus Egyesület,457
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,452
345496092135627,Hír TV,Mediaworks Hungary Zrt.,433
76748198685,Budapest Pride,Budapest Pride,419
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,411
537817739693723,Brain Bar,Brain Bar,407
110056758082933,Mihálffy Béla,Béla Mihálffy,397
1215492498464496,Angyal Károly,Angyal Károly Tibor,369
611728525606243,CIB Bank,CIB Bank Zrt.,359
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,354
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,348
221761091331222,Danube Institute,Danube Institute,345
320645820787,Haszon magazin,Haszon magazin,340
162344823835042,atlatszo.hu,atlatszo.hu,338
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,336
106745191902831,Bács-Kiskun 5 - DK,Nagy Szabolcs,323
211156277497,WWF Hungary,WWF Hungary,311
408924035951553,Körforrás,Körforrás,307
131283758531,HVG,HVG Kiadó ZRt.,302
623719727672871,Nestlé,Nestlé Hungária Kft.,299
1307582692639091,Magyar Érmeforgalmazó Kft.,These ads ran without a disclaimer,294
162344823835042,atlatszo.hu,Átlátszónet Alapítvány,276
1408906262689093,Nyitrai Zsolt,Fidesz,265
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,243
525582987497940,Motiváció Műhely,Motiváció Műhely,235
109400335280737,Dóka Milán,Milán Dóka,224
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,217
311949973069503,Rajta Újváros,Rajta Újváros! Egyesület,198
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,192
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,192
112694594992064,Mehr Licht,Mehr Licht,189
149061108240,Kocsis Máté,Fidesz frakció,187
100401808007704,EzaLényeg.hu,EzaLényeg.hu,185
105904698209747,Vedelek Norbert,Norbert Vedelek,182
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",172
108271407361251,Transzparens Újságírásért Alapítvány,Transzparens Újságírásért Alapítvány,172
243470906428319,Juhász Hajnalka,Juhász Hajnalka,163
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,162
102877499117068,Pálfalvi Milán Nézőpontja,Nézőpont,158
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,157
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,155
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,152
206829842043,Rétvári Bence,Rétvári Bence,151
170187966339475,Life.hu,Mediaworks Hungary Zrt.,148
104917560993342,Szebeni Dávid,Településfejlesztési Szövetség,147
92932085233,TASZ,TASZ,137
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,136
1215492498464496,Angyal Károly,LMP - Magyarország Zöld Pártja,129
107123677458699,Külpologika,Tamás Novák,126
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,126
76945222898,Startlap,Central Médiacsoport Zrt.,120
1357776460950406,Reaktor,Reaktor Alapítvány,116
1867333200197695,Messer Hungarogáz,Messer Hungarogáz,115
104958058734636,Bekezdések,Nagy Áron,115
105774734948091,Hungarian Conservative,Hungarian Conservative,111
438674070213065,Magyar Állampapír,Magyar Állampapír,109
270300439972751,Szemlélek,Szemlélek Alapítvány,108
85568463466,Mérce,Mérce,107
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,104
801555379989101,IDBC Creative Solutions,Barta Ákos,103
150836998898897,aHang,aHang,≤100
110292211697859,Erdélyi Rezső Krisztián Nézőpontja,Nézőpont,≤100
278992483155,Tordai Bence,Párbeszéd Magyarországért,≤100
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,≤100
127539005484626,Very Important Planet,thevip.hu,≤100
