Page ID,Page name,Disclaimer,Amount spent (HNL)
1392592317738074,Jorge Cálix,Jorge Cálix,1353
1591865517769660,Fundación Kafie,Fundación Kafie,467
459107311130639,Dr. Luther Harry,Dr. Luther Harry,369
496839213786593,"Secretaría Nacional de Ciencia, Tecnología e Innovación","Secretaría Nacional de Ciencia, Tecnología e Innovación",246
483441215141189,ASJ Honduras,Asociación para una Sociedad más Justa,172
43880852708,Amnistía Internacional Américas,These ads ran without a disclaimer,≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
113933318391304,Centro Religioso Amores Eternos,These ads ran without a disclaimer,≤100
106334182540171,스키마리딩,These ads ran without a disclaimer,≤100
103736139244309,Coach Mercedez Lerne,These ads ran without a disclaimer,≤100
