Page ID,Page name,Disclaimer,Amount spent (VND)
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,44750
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,8763
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,6794
108580683901191,Hỏi Đáp Nam Khoa,These ads ran without a disclaimer,4426
1507429892822619,BOM Money,BOM Money,3924
106517848843109,Theanh28 News,These ads ran without a disclaimer,458
107234488902500,Reading Everyday,These ads ran without a disclaimer,270
101865258169428,ĐEN Secondhand,ĐEN Secondhand,162
111831663772285,BOMvn,BOMvn,130
565208910168178,HKTDC 香港貿發局,These ads ran without a disclaimer,≤100
