Page ID,Page name,Disclaimer,Amount spent (ISK)
314036327204,VR,VR,15017
737169626371453,Stundin,Stundin,5291
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,3507
156161194561570,Kjarninn,Kjarninn,2670
573559522797177,Flokkur fólksins,Flokkur Fólksins,2597
154893001218870,ADHD samtökin,ADHD samtökin,1474
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,1020
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,1011
106979180938014,Samstöðin,Samstöðin ehf,858
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,609
153815677989453,Sara Björg Sigurðardóttir,Sara Björg Sigurðardóttir,474
148872571795434,Viðskiptaráð Íslands,Viðskiptaráð Íslands,428
137524753533383,Miðflokkurinn,Miðflokkurinn,396
709976082356679,Samfylkingin í Kópavogi,Samfylkingin Kópavogi,342
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,257
100194566291833,The Andy Warthog,These ads ran without a disclaimer,≤100
104590425802557,Новости Дня,These ads ran without a disclaimer,≤100
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100
110333931764735,Smile Papers,These ads ran without a disclaimer,≤100
113656864962740,Новости Дня.,These ads ran without a disclaimer,≤100
