Page ID,Page name,Disclaimer,Amount spent (ISK)
314036327204,VR,VR,16332
573559522797177,Flokkur fólksins,Flokkur Fólksins,7373
737169626371453,Stundin,Stundin,6407
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,1250
165630723862615,Andríki,Andríki,996
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,957
154893001218870,ADHD samtökin,ADHD samtökin,913
276274722490886,Alþýðusamband Íslands - ASÍ,Alþýðusamband Íslands - ASÍ,768
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,662
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,501
106979180938014,Samstöðin,Samstöðin ehf,354
157073914303469,Stjórnarskrárfélagið -The Icelandic Constitution Society,Stjórnarskrárfélagið,326
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,315
137524753533383,Miðflokkurinn,Miðflokkurinn,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
112210295510027,World Zionist Organization - ההסתדרות הציונית העולמית,These ads ran without a disclaimer,≤100
108937341961976,Новости Дня,These ads ran without a disclaimer,≤100
186691125128189,Air Liquide,These ads ran without a disclaimer,≤100
