Page ID,Page name,Disclaimer,Amount spent (ILS)
109523830757998,דמוקרטtv,דרכנו,≤100
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,≤100
108433902545902,Geneva Initiative,יוזמת ז'נבה,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
126099790738165,אנימלס,אנימלס,≤100
193264714026809,Emunah אמונה,ארגון אמונה,≤100
104783631865965,תלם,קרן ברל כצנלסון,≤100
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,≤100
641514279247588,עיריית שדרות,עיריית שדרות,≤100
389004391219079,אלון דוידי - Alon Davidi,עיריית שדרות,≤100
121181764576038,ORT Israel - אורט ישראל,Ort Israel,≤100
