Page ID,Page name,Disclaimer,Amount spent (XCD)
354192254667229,Antigua Barbuda Workers Union,Antigua & Barbuda Workers Union,≤100
527384967635800,Richard S. Lewis,Richard Sylvester Theophilus Lewis,≤100
111347180673351,Anthony Smith Jr.,Anthony Smith,≤100
