Page ID,Page name,Disclaimer,Amount spent (USD)
183657479068156,Diaby Mariame,Diaby Mariame,≤100
100340844911269,Ensemble pour le Développement du Bafing,Ensemble pour le Développement du Bafing,≤100
244922065530890,Gouvernement de Côte d'Ivoire,Gouvernement de Côte d'Ivoire,≤100
263299207654443,Moussa Sanogo,Moussa Sanogo,≤100
400259033450192,Ministère du Budget-CI,Ministère du Budget-CI,≤100
102885831161746,Bouraïma Ouattara -Officiel,Bouraïma Ouattara -Officiel,≤100
103972089633572,Dr Abdallah Toikeusse MABRI,Dr Abdallah Toikeusse MABRI,≤100
108668154609581,Adama Kamara,Adama Kamara,≤100
199050260841935,Jean-Marc Yacé,Jean-Marc Yacé,≤100
103068862653693,Jean Claude Kouassi - JCK candidat RHDP régional IFFOU,Jean Claude Kouassi - JCK candidat RHDP régional IFFOU,≤100
2039526579679805,Sénat des Jeunes du District d'Abidjan,These ads ran without a disclaimer,≤100
105813822597096,Services ADA' _ Korhogo-ci,These ads ran without a disclaimer,≤100
214640851992725,Primature Côte d'Ivoire,Primature Côte d'Ivoire,≤100
1767102436740022,Yannick Bery,Yannick Bery,≤100
116055548218192,ZEZE souassou Nicole Princesse,These ads ran without a disclaimer,≤100
283757005122515,Irokoos,These ads ran without a disclaimer,≤100
1644646005773214,Ministère de la Promotion de la Jeunesse,These ads ran without a disclaimer,≤100
