Page ID,Page name,Disclaimer,Amount spent (EUR)
563620440357466,НВО Инфоцентар,NVO Infocentar,≤100
101519168409673,Dimitar Kovacevski,Димитар Ковачевски,≤100
1492262604426519,Орце Ѓорѓиевски - Orce Gjorgjievski,Орце Ѓорѓиевски,≤100
829371753904952,Hristijan Mickoski,ВМРО-ДПМНЕ,≤100
192483774872658,Демократи,Демократи,≤100
324459714339171,Civil MK,Civil MK,≤100
100746718435265,Fatmir Bytyqi,Fatmir Bytyqi,≤100
287369438092961,Бојан Стојаноски,Бојан Стојаноски,≤100
1637164573001368,Женски Магазин/Zenski magazin,Женски Магазин/Zenski magazin,≤100
251107349152220,Горан Герасимовски,Goran Gerasimovski,≤100
1435678903183823,Giffoni Macedonia Youth Film Festival,These ads ran without a disclaimer,≤100
