Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,15940
143923892393748,Instituto Nacional de la Juventud (MIDES-INJU),Instituto Nacional de la Juventud,924
100743767987405,Fuerza 939,These ads ran without a disclaimer,106
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,≤100
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,≤100
106265072180881,UruguaySi,Uruguay Si,≤100
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,≤100
162022203875772,Fin de Siglo,These ads ran without a disclaimer,≤100
106429091258234,Rosanna de Olivera Presidente de INISA,These ads ran without a disclaimer,≤100
212408462118589,Festival Grito de Mujer,These ads ran without a disclaimer,≤100
1424003061235730,Asociación Autismo en Uruguay,Arlene Raquel Navarro Aguiar,≤100
110095967929912,Best Of The Best On Kickstarter,These ads ran without a disclaimer,≤100
