Page ID,Page name,Disclaimer,Amount spent (GBP)
26698813123,British Red Cross,British Red Cross,33135
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),8729
102639461303190,Fair Pay For All,Fair Pay For All,7305
7715002593,UNICEF UK,Unicef UK,7014
220543443746,International Rescue Committee - UK,International Rescue Committee UK,4133
311627208673,WWF UK,WWF UK,2137
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1934
9250349228,Greenpeace UK,Greenpeace UK,1858
353224381469808,ifaw,IFAW,1787
10677003998,Shelter,Shelter,1769
799576543492660,The Week Junior,The Week Junior,1576
514212165305248,Leigh Day,Leigh Day,1216
158077247591710,Refuge,Refuge,1194
35671512696,World Animal Protection UK,World Animal Protection UK,1004
7043497714,Christian Aid,Christian Aid,1004
121936349543,World Vision UK,World Vision UK,992
483680375497477,Shell Energy,Shell Energy Retail Limited,923
1613092172114946,DWP Digital,Department for Work and Pensions,772
394936823930287,Age International,Age International,757
7527864602,WaterAid UK,WaterAid UK,745
13047522725,Crimestoppers,Crimestoppers,735
7624294394,Amnesty International UK,Amnesty International UK,640
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,628
59367068326,The Ramblers,The Ramblers,585
21242962092,ClientEarth,ClientEarth,583
348366988862054,Oxfam Campaigns,Oxfam Great Britain,562
1634484040190637,VERSUS,VERSUS,557
177855115588808,The Week UK,The Week UK,556
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,556
10499876484,Compassion in World Farming,Compassion in World Farming,556
6366026879,Dogs Trust,Dogs Trust,521
107310464728068,Britain Remade,BRM Futures Limited,476
841894835830532,Electoral Commission UK,Electoral Commission UK,452
18168505158,The Woodland Trust,Woodland Trust,434
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,425
45986010500,Barnardo's,Barnardo's,401
101255718164248,350 UK,350.org,398
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),384
106946654868342,Water's Worth Saving,Water UK,355
39605200520,ActionAid UK,ActionAid UK,352
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,342
102639461303190,Fair Pay For All,Maddison Clarke,341
11965205188,Practical Action,Practical Action,323
1738524969810037,Mission India UK,Mission India UK,307
208573062515662,Freedom from Torture,Freedom from Torture,278
713179875369048,London Gov,The Greater London Authority,268
274651352565844,Oltco Ltd,Oltco Ltd,257
25749647410,The Labour Party,The Labour Party,247
1046117708754519,Care4Calais,Care4Calais,246
108951391565231,Help to Heat,Huw John Llewellyn,237
912590792245688,NHS Negligence Claims,Online Legal Limited,224
105089668861235,Hello Hydrogen,These ads ran without a disclaimer,213
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,212
211614899544570,Long Live The Local,British Beer & Pub Association,208
103997132615740,Protect Britain's Communities,The Labour Party,195
241312696375349,National Education Union,National Education Union,193
18044497940,Plan International UK,Plan International UK,191
249209468838241,Good Law Project,Good Law Project,189
175584152579855,Unite the union,Unite the union,186
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,184
101958682650112,ESG UK,Energy Saving Grants,183
175236169235474,"Berks, Bucks and Oxon Wildlife Trust - BBOWT",Berkshire Buckinghamshire and Oxfordshire Wildlife Trust,180
547761111920012,Anglian Water - Love Every Drop,Anglian Water,178
175338329150218,Help For Heroes,Help for Heroes,177
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,170
603389616739829,Bite Back 2030,Bite Back 2030,170
246872175166,Action Against Hunger UK,Action Against Hunger UK,166
388468641597325,The Political Party with Matt Forde,Fifty Technology,165
47612991154,Dignity in Dying,Dignity in Dying,158
8555757947,Tearfund,Tearfund,158
698773137204706,Give My View,Built-ID,157
112712550420527,Ekō UK,SumOfUs,156
2047806148766050,Animal Equality UK,Animal Equality UK,155
158298700898126,Global Witness,Global Witness,153
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,153
103835971750,Orbis UK,Orbis UK,147
110538548040758,Care2 UK,John Ayling & Associates,144
290498754454402,European Movement UK,European Movement UK,138
