Page ID,Page name,Disclaimer,Amount spent (QAR)
107847177821253,NOW الشرق,These ads ran without a disclaimer,≤100
366743290567184,WIRED Middle East,These ads ran without a disclaimer,≤100
113436924999099,Palm Hills Properties,These ads ran without a disclaimer,≤100
