Page ID,Page name,Disclaimer,Amount spent (CRC)
265843867173714,La Revista,La Revista,1300
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,1084
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,872
112069085145054,Partido Bienestar Josefino,Partido Bienestar Josefino,507
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,258
1564830553770208,Encuentro Municipal,Jose Luis Jimenez Robleto,252
102084562479533,Digital506,Digital506,168
106333472549751,ADN Tibás,These ads ran without a disclaimer,147
161538647202796,David Segura - Diputado,David Segura - Diputado,128
949509571848302,Paola Valladares Rosado,These ads ran without a disclaimer,≤100
442223126603860,Upala Avanza,Upala Avanza,≤100
118459734573524,Coopemun R.L,These ads ran without a disclaimer,≤100
450326391674911,Allianz,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Bojorges,≤100
109226351931340,Jimena Gonzalez,These ads ran without a disclaimer,≤100
101793669214903,Lili Almeida,These ads ran without a disclaimer,≤100
