Page ID,Page name,Disclaimer,Amount spent (VND)
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,2840
1507429892822619,BOM Money,BOM Money,2068
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,2047
108580683901191,Hỏi Đáp Nam Khoa,These ads ran without a disclaimer,853
113716137756033,S Heaven - Định cư thành công,These ads ran without a disclaimer,645
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,449
101865258169428,ĐEN Secondhand,ĐEN Secondhand,277
106517848843109,Theanh28 News,These ads ran without a disclaimer,254
107234488902500,Reading Everyday,These ads ran without a disclaimer,161
635258167101587,Casa Seguro,These ads ran without a disclaimer,≤100
565208910168178,HKTDC 香港貿發局,These ads ran without a disclaimer,≤100
