Page ID,Page name,Disclaimer,Amount spent (ILS)
103428925850338,אבי סלמה - נתניה,אבי סלמה - נתניה,2797
107217383988190,מגזין אפוק,Epoch Magazine,1960
108714485611920,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,1111
163213311020271,רונן סלטון לראשות המועצה,רונן סלטון לראשות המועצה,1044
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,855
615531405455497,הדר לביא,הדר לביא,814
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,615
102524746200583,רחמים מלול - ראש עיריית רחובות,רחמים מלול,611
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,541
114201461733889,"מיכאל וידל- ראש עיריית רמלה, העמוד הפוליטי",ראש העיר מיכאל וידל,480
369655989728696,אסף דעבול - Asaf Daabul,אסף דעבול - Asaf Daabul,446
108115348997001,מידן בר לראשות מועצת עמק חפר,מידן בר,434
106836891775374,אסנת ספורטה - Osnat Saporta,אסנת ספורטה - Osnat Saporta,404
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",395
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,380
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,368
231854074020198,יחד בראשות עדי פרילינג אנקורי,יחד בראשות עדי פרילינג אנקורי,367
1662907067255622,איגוד הגז הטבעי,Unik,352
1073548259341247,לובי 99,לובי 99,342
104404418153739,דנית ברביבאי,דנית ברביבאי,333
219091481560790,מרים פיירברג - איכר,נתניה אחת,325
316346795391337,"פתח לתקווה - בראשות עו""ד אורנה דוידאי","פתח לתקווה - בראשות עו""ד אורנה דוידאי",322
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",311
118359977918473,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,308
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,300
361464970647064,זהר בלום - Zohar Blum,זהר בלום - Zohar Blum,284
686234638242071,חיים ביבס,חיים ביבס,279
206510126595474,Максим Бабицкий,Максим Бабицкий,275
108979322204008,יוסי דגן - yosi dagan,יוסי דגן - yosi dagan,264
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,259
204780362875106,מקור ראשון,מקור ראשון,256
104040559429062,טליה לנקרי לראשות מועצת גדרה,טליה לנקרי לראשות גדרה,247
