Page ID,Page name,Disclaimer,Amount spent (EUR)
75492447764,GLS Bank,GLS Bank,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
331832984040,LichtBlick,LichtBlick,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100
434325363566608,So Denkt Ein Mann,These ads ran without a disclaimer,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
102169625710148,ClimaClic,Burda Direct GmbH,≤100
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
460699674060318,Zukunft Gas,Zukunft Gas GmbH,≤100
103919417972272,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
100160149099313,Justice Initiative,Purpose Europe Limited,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
1508446642792459,Vattenfall,Vattenfall Europe Sales GmbH,≤100
114069011290980,Steffen Haltermann,Steffen Haltermann,≤100
134278719946186,Bayer,Bayer AG,≤100
103822184707126,Shell Deutschland,Shell Deutschland,≤100
1093989863995799,hep,hep global GmbH,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
159223080754400,Stiftung Menschen für Menschen - Karlheinz Böhms Äthiopienhilfe,Stiftung Menschen für Menschen - Karlheinz Böhms Äthiopienhilfe,≤100
111501317017740,Motatos Deutschland,Motatos,≤100
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100
101274842793956,Greenpeace grad jetzt,Greenpeace e.V.,≤100
478399422560922,KadeFungin,DR. KADE,≤100
201065353264638,yello,yello,≤100
1855211144766647,Migrando,Graske Rechtsanwälte,≤100
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,≤100
135239426523955,KfW Bankengruppe,KfW,≤100
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100
49017107028,Svenja Schulze,Svenja Schulze,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
278915232769518,www.konstanzeschaettel.com,These ads ran without a disclaimer,≤100
451980374985742,ecoligo,ecoligo,≤100
