Page ID,Page name,Disclaimer,Amount spent (SAR)
974896235961055,UPL-Ltd,These ads ran without a disclaimer,≤100
117980111168151,Residence Appartements,These ads ran without a disclaimer,≤100
102953369290487,Maribel Dela Cruz Escuadra,These ads ran without a disclaimer,≤100
