Page ID,Page name,Disclaimer,Amount spent (HUF)
102414628645144,Korondy Tamás,Megafon,15848
776079922494181,Apáti Bence hivatalos oldala,Megafon,15114
224274995688487,Bohár Dániel - Riporter,Megafon,14368
118152054556475,Deák Dániel,Megafon,12921
205547789523736,Dr. Nemény András,Éljen Szombathely Egyesület,11365
128596180810227,Stefi Déri,Megafon,10268
296310837699,vaol.hu,Mediaworks Hungary Zrt.,9063
503614639975773,Trombitás Kristóf,Megafon,7089
543788999005363,ORIGO,Mediaworks Hungary Zrt.,4803
248172631940,Mandiner,Mediaworks Hungary Zrt.,4009
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,3599
579008042178786,V. Németh Zsolt,Fidesz,3227
1534911313439123,Ripost,Ripost,3113
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,2743
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,2682
191461774219575,hirado.hu,hirado.hu,2337
122074554119,EU Social,EU Social,2325
1880809845328535,Dobrev Klára,Demokratikus Koalíció,2068
178362315106,European Parliament,European Parliament,1958
124351424727220,MKKP Vas megye,Magyar Kétfarkú Kutya Párt,1663
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1451
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,1369
592204747588011,Momentum Mozgalom,Momentum Mozgalom,1353
594088897289853,Alapjogokért Központ,Alapjogokért Központ,1293
694941900537141,Ágh Péter,Fidesz,1009
131283758531,HVG,HVG Kiadó ZRt.,803
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,800
108346693873484,Győrffy Balázs,Győrffy Balázs,729
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,659
405035972853835,OMV Filling Stations,OMV Hungária Kft.,607
307618232709851,Hidvéghi Balázs,Fidesz - Magyar Polgári Szövetség,591
1265353903615539,Oeconomus,Oeconomus,550
109637397268775,Nyugati Pályán,Splendidea Communications Kft,492
