Page ID,Page name,Disclaimer,Amount spent (ISK)
314036327204,VR,VR,27173
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,1442
154893001218870,ADHD samtökin,ADHD samtökin,1221
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,619
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,425
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,417
106979180938014,Samstöðin,Samstöðin ehf,385
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,215
106430331983242,Ragnhildur Alda M. Vilhjálmsdóttir,Ragnhildur Alda Vilhjálmsdóttir,≤100
1890146454611538,DESMI A/S,These ads ran without a disclaimer,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100
