Page ID,Page name,Disclaimer,Amount spent (EUR)
207873266794685,Kiescolleges 2023,Rijksdienst Caribisch Nederland,112
1544659105822988,Island Council Elections,Rijksdienst Caribisch Nederland,102
326441484085577,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,≤100
175740570505,GroenLinks,GroenLinks,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
