Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,11059
26698813123,British Red Cross,British Red Cross,7007
311627208673,WWF UK,WWF UK,2216
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1955
9250349228,Greenpeace UK,Greenpeace UK,1771
10677003998,Shelter,Shelter,1711
799576543492660,The Week Junior,The Week Junior,1666
7715002593,UNICEF UK,Unicef UK,1348
7527864602,WaterAid UK,WaterAid UK,1186
158077247591710,Refuge,Refuge,936
2558329857727118,Families In Debt,Families in debt,787
35671512696,World Animal Protection UK,World Animal Protection UK,778
54605029793,British Medical Association,British Medical Association,711
121936349543,World Vision UK,World Vision UK,705
1613092172114946,DWP Digital,Department for Work and Pensions,620
25749647410,The Labour Party,The Labour Party,612
103662352102391,Family Debt Help,Ian Keith Parsons,608
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),604
13047522725,Crimestoppers,Crimestoppers,559
177855115588808,The Week UK,The Week UK,552
112712550420527,Sumofus UK,SumOfUs,543
18168505158,The Woodland Trust,Woodland Trust,542
117476785190,Save the Children UK,Save the Children UK,495
59367068326,The Ramblers,The Ramblers,442
841894835830532,Electoral Commission UK,Electoral Commission UK,436
220543443746,International Rescue Committee - UK,International Rescue Committee UK,421
308291623138631,Eco Footprint,Richard Lee Hughes,412
358706239805,Scope,Scope,410
483680375497477,Shell Energy,Shell Energy Retail Limited,389
7043497714,Christian Aid,Christian Aid,382
7624294394,Amnesty International UK,Amnesty International UK,351
514212165305248,Leigh Day,Leigh Day,323
106946654868342,Water's Worth Saving,Water UK,315
249209468838241,Good Law Project,Good Law Project,307
208573062515662,Freedom from Torture,Freedom from Torture,301
100432571538898,The Natural Patch Co.,These ads ran without a disclaimer,300
11965205188,Practical Action,Practical Action,295
18044497940,Plan International UK,Plan International UK,283
18933154958,CARE International UK,CARE International UK,275
713179875369048,London Gov,The Greater London Authority,274
274651352565844,Oltco Ltd,Oltco Ltd,271
353224381469808,ifaw,IFAW,259
112845639376,Refugee Action,Refugee Action,242
101255718164248,350 UK,350.org,231
6233536938,War Child UK,War Child UK,227
394936823930287,Age International,Age International,226
39605200520,ActionAid UK,ActionAid UK,220
8423257659,Simon Brodkin,Avalon,215
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,210
6707857033,Global Justice Now,Global Justice Now,209
1738524969810037,Mission India UK,Mission India UK,207
246872175166,Action Against Hunger UK,Action Against Hunger UK,206
698773137204706,Give My View,Built-ID,204
