Page ID,Page name,Disclaimer,Amount spent (CLP)
100478056319678,Héctor Urban Constituyente,Héctor Urban Constituyente,894059
100629246179774,Arturo Phillips,Arturo Phillips,237351
1366892303449939,Partido Republicano,Partido Republicano,174853
52263787734,Unión Demócrata Independiente,Unión Demócrata Independiente,125663
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,106193
119905321044704,Jose Antonio Jerez Constituyente Araucanía D22,Jose Antonio Jerez Constituyente Araucanía D22,85356
117215271317591,Loreto Campana C-17 Consejera Constituyente,Loreto Ester Campana Morales,41416
373673936059220,Evolución Política,Evópoli,37260
28023147497,Partido Comunista de Chile,Partido Comunista de Chile,33610
105766605793061,Kinturay Melin Rapiman,Kinturay Melin Rapiman,33601
52263787734,Unión Demócrata Independiente,Víctor Santiago Mesías Sandoval,30554
418281855197789,Democracia Cristiana,Democracia Cristiana,26313
103565788759265,Andrea Quijón Constituyente,Erna Andrea Quijón Godoy,24963
115963444746860,Solange Carmine Constituyente,Solange Carmine,24549
112965545055332,"Gemita Alvarez Sepulveda, Candidata a Consejera Constitucional","Gemita Alvarez Sepulveda, Candidata a Consejera Constitucional",23064
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,22529
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,21185
411851492489649,Somos CMPC,CMPC,18350
105494899139678,Allard Constitucional,Allard Constitucional,17840
104009952620870,Mario García Araucanía,Mario García Araucanía,14774
680475562417785,Convergencia Social,Convergencia Social,13678
104668318283169,El Profesor Luis Silva,El Profesor Luis Silva,11233
153699168357273,Carolina Lagos,Carolina Lagos,10053
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,9713
107339088943210,Yerko Ljubetic,Yerko Ljubetic,9680
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,7524
105216321995280,Pivotes_cl,Fundación Pivotes,7016
100920822361338,Jorge Sepúlveda Consejero Constitucional,Juan Carlos Reiman Antileo,6998
580663538777736,Consejo Minero,Feedback Comunicaciones,6901
102586276093037,Sergio Bitar,Sergio Bitar,6636
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,5597
1396460303715065,Carozzi,Carozzi,5560
119639157745671,Pedro Omar Lamas E-20 Consejero Constitucional,Pedro Omar Lamas Gutierrez,5346
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,4789
100181076346959,Karen Araya Rojas Consejera Constituyente,Karen Araya Rojas Consejera Constituyente,4582
108847172131873,Claudio Ferrada x Ñuble,Claudio Ferrada x Ñuble,4013
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,3870
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,3714
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,3710
108291914947259,Mi Derecho a Educar,Felipe Varela,3592
110431750601473,ZapataConstituyente,ZapataConstituyente,3282
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,3218
19270352324,Universidad Andrés Bello,Universidad Andrés Bello,3218
1790498094378746,Juan Manuel Carrasco E20,Juan Manuel Carrasco E20,3073
78239901502,Diario Financiero,Grupo DF,2792
103463095024719,Curiocity,Curiocíty,2414
198921630648476,Vidrios Lirquen,Vidrios Lirquen,2099
104091048494909,"Carola Cabeza, Consejera Constitucional",Carola Andrea Cabeza Fuentes,2045
106921338410697,Patricia Besa Tagle Republicana,Patricia Besa Tagle,1894
137055450193620,Katherine López,Katherine Elizabeth López Rivera,1802
242604915860706,Caja Los Andes,Caja Los Andes,1609
100537472438913,Futuro Madera,Futuro Madera,1458
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1376
100157495407742,Felipe Martínez - CORE Malleco,Felipe Andres Martínez Reyes,1373
103946825976962,Cristian San Martín Abogado Candidato Consejero Constitucional B-6,Cristian Daniel San Martin Carrasco,1358
103259918760204,Lista negra política La voz de la Muchedumbre.,Cristian Alejandro Vivian Troncoso,1298
102807928808940,Marcelo Encina Muñoz,Marcelo Ricardo Encina Muñoz,1196
103527991214141,Cero DICOM,Cero Dicom,1195
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,1168
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,1022
110950955273185,Germán Becker Araucanía,GERMÁN ANTONIO BECKER ALVEAR,856
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,805
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,805
100942448494149,Fernanda Pinochet,Fernanda Pinochet,805
104224427947088,Circula el Plástico,Metrix,805
