Page ID,Page name,Disclaimer,Amount spent (VEF)
1382843902038454,Jony Rahal Oficial,an advertiser in Venezuela,3750000
155439457852149,Henrique Capriles Radonski,an advertiser in Venezuela,500000
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
102667469529211,dulceqworld,These ads ran without a disclaimer,≤100
106718764251730,José Jhonatan Mujica Acosta,an advertiser in Venezuela,≤100
115838096936942,rgabrielachacon,an advertiser in Venezuela,≤100
111761433935219,lacausa264,These ads ran without a disclaimer,≤100
1803798173247388,NDC Solutions,These ads ran without a disclaimer,≤100
295114283907398,Gut Microbiota News Watch by ESNM,These ads ran without a disclaimer,≤100
352241124810616,Visión y Óptica,These ads ran without a disclaimer,≤100
