Page ID,Page name,Disclaimer,Amount spent (GBP)
241312696375349,National Education Union,National Education Union,10224
408582579294175,UK government,UK Government,6301
102639461303190,Fair Pay For All,Fair Pay For All,5254
100771226087265,Susie's Tips,Susie's Tips,3780
6233536938,War Child UK,War Child UK,3740
311627208673,WWF UK,WWF UK,3022
7715002593,UNICEF UK,Unicef UK,2509
9250349228,Greenpeace UK,Greenpeace UK,2344
10677003998,Shelter,Shelter,2177
10499876484,Compassion in World Farming,Compassion in World Farming,1956
799576543492660,The Week Junior,The Week Junior,1787
13047522725,Crimestoppers,Crimestoppers,1727
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1620
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1617
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1606
8807334278,Conservatives,The Conservative Party,1509
841894835830532,Electoral Commission UK,Electoral Commission UK,1410
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1211
7624294394,Amnesty International UK,Amnesty International UK,1162
7214031395,Oxfam Great Britain,Oxfam Great Britain,1051
514212165305248,Leigh Day,Leigh Day,1027
158077247591710,Refuge,Refuge,957
7527864602,WaterAid UK,WaterAid UK,828
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,807
1613092172114946,DWP Digital,Department for Work and Pensions,797
107310464728068,Britain Remade,BRM Futures Limited,769
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,754
103662352102391,Family Debt Help,Ian Keith Parsons,729
19895907944,CAFOD,CAFOD,706
139695000173,Good Energy,Good Energy,678
35671512696,World Animal Protection UK,World Animal Protection UK,668
97116898596,Sightsavers,Sightsavers,660
121936349543,World Vision UK,World Vision UK,651
268801635305,Breast Cancer Now,Breast Cancer Now,648
59367068326,The Ramblers,The Ramblers,608
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",550
208573062515662,Freedom from Torture,Freedom from Torture,541
54779960819,United Nations,United Nations with Facebook Ad Credits,469
26698813123,British Red Cross,British Red Cross,466
192492137520412,HETAS,HETAS,456
143837658998810,WWT,Wildfowl and Wetlands Trust,436
177855115588808,The Week UK,The Week UK,435
117476785190,Save the Children UK,Save the Children UK,414
92091819033,Ministry of Defence,Ministry of Defence,414
7043497714,Christian Aid,Christian Aid,412
111760065108428,New City College,New City College,409
1046117708754519,Care4Calais,Care4Calais,387
394936823930287,Age International,Age International,382
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,357
185677149392,HM Armed Forces,Ministry of Defence,351
25749647410,The Labour Party,The Labour Party,350
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,339
220543443746,International Rescue Committee - UK,International Rescue Committee UK,330
47612991154,Dignity in Dying,Dignity in Dying,297
195754307110390,Right To Life UK,Right To Life UK,286
200006375787,38 Degrees,38 Degrees,275
103156819362655,Essex Violence and Vulnerability Unit,Essex VVU,273
112712550420527,Ekō UK,SumOfUs,267
274651352565844,Oltco Ltd,Oltco Ltd,264
18168505158,The Woodland Trust,Woodland Trust,263
18044497940,Plan International UK,Plan International UK,259
401847960644025,Extinction Rebellion UK,Extinction Rebellion,252
