Page ID,Page name,Disclaimer,Amount spent (PLN)
107758219306090,OLX Polska,OLX Polska,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
1683534065241470,OKO.press,OKO.press,≤100
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
100507332348221,Liberfor,Liberfor,≤100
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,≤100
1382783485324942,San Miguel,These ads ran without a disclaimer,≤100
