Page ID,Page name,Disclaimer,Amount spent (ARS)
129799846687423,Levantémonos,Levantemonos,24654
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,17489
327490147360219,Martín Berhongaray,Martín Berhongaray,14591
104195999244021,Primero La Pampa,Primero La Pampa,12280
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,8570
100198331521581,Agencia Provincial de Noticias La Pampa,APN La Pampa,8154
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,7665
1033484550055433,Ministerio de Seguridad,Ministerio de Seguridad de La Pampa,6715
553760364636540,Expo Pymes La Pampa,Expo Pymes La Pampa,6197
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,5991
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,4374
224143214809992,Luciano di Nápoli,Luciano di Nápoli,3987
208352036028443,Municipalidad de Santa Rosa,Municipalidad de Santa Rosa,3775
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,3294
117769075088356,Francisco Torroba,Francisco Torroba,3057
2003697709923162,Ministerio de Educación de La Pampa,Ministerio de Educación de La Pampa,3044
104549218292037,Urgente Hoy,Urgente Hoy,2906
101185972235145,PJ La Pampa,Partido Justicialista La Pampa,2610
348209942315439,La Pampa 24,La Pampa 24,2512
103944978682114,Lado B Noticias,Lado B Noticias,2504
610852822271706,Alberto Weretilneck,Alberto Weretilneck,2111
295043477617451,Somos Modelo Riglos,PJ Miguel Riglos,2017
113716435000884,Frejupa Eduardo Castex,Hebelen Soledad Montelongo,1721
289560214769634,Juan Carlos Tierno,Juan Carlos Tierno,1357
108747171494977,Ambiente La Pampa,Subsecretaria de Ambiente de La Pampa,1278
256387424757136,"Ministerio de Gobierno, Justicia y Derechos Humanos de La Pampa","Ministerio de Gobierno, Justicia y Derechos Humanos de La Pampa",1219
108507648555223,Partido Justicialista Quemu Quemu,Partido Justicialista Distrito La Pampa,889
103729412624985,Nueva Pampa,Nueva Pampa,852
2297790937176794,Catato Lorenzo,Horacio Alberto Lorenzo,746
1724549447807950,Ministerio de Desarrollo Social de La Pampa,Ministerio de Desarrollo Social de La Pampa,655
