Page ID,Page name,Disclaimer,Amount spent (ISK)
117776632071,Slysavarnafélagið Landsbjörg,Slysavarnafélagið Landsbjörg,17658
314036327204,VR,VR,1893
92267063303,Stöð 2,Stöð 2,306
105986171646268,Diljá Mist,Diljá Einarsdóttir,305
137524753533383,Miðflokkurinn,Miðflokkurinn,252
1011307815614890,Ríkislögreglustjóri,Ríkislögreglustjóri,194
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,176
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,135
154893001218870,ADHD samtökin,ADHD samtökin,130
148872571795434,Viðskiptaráð Íslands,Viðskiptaráð Íslands,≤100
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,≤100
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
