Page ID,Page name,Disclaimer,Amount spent (ISK)
573559522797177,Flokkur fólksins,Flokkur Fólksins,26254
105986171646268,Diljá Mist,Diljá Einarsdóttir,2917
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,1903
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,1450
110174782355645,Samfylkingin á Seltjarnarnesi,Samfylkingin á Seltjarnarnesi,632
153815677989453,Sara Björg Sigurðardóttir,Sara Björg Sigurðardóttir,454
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,450
154893001218870,ADHD samtökin,ADHD samtökin,414
166802253467224,Ung vinstri græn - UVG,Ung vinstri græn - UVG,290
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,277
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,263
824286591279546,Ágúst Bjarni Garðarsson / alþingismaður,Ágúst Bjarni Garðarsson,179
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,152
1434262256802295,Borgarbyggð,Borgarbyggð,≤100
102224898933734,MindDig,These ads ran without a disclaimer,≤100
