Page ID,Page name,Disclaimer,Amount spent (AUD)
68280472472,Queensland Conservation Council,Queensland Conservation Council,541
552968198133394,Peter Dutton,Peter Dutton MP,517
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,487
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,484
308746806571901,Advance Australia,Advance Australia,457
24496278123,Unilever,Unilever ANZ,428
10113538711,WWF-Australia,WWF-Australia,328
76212817063,CARE Australia,CARE Australia,319
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,304
447447719391089,Health Care Providers Association,Health Care Providers Association,293
92824008332,Plan International Australia,Plan International Australia,250
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,245
101589645013040,Thrive by Five,Thrive By Five,233
1776727752614025,Glencore,Glencore Australia,207
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,182
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,165
494820897261439,Bank Australia,Bank Australia,155
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,150
100314522404427,Andrew Willcox MP,Liberal National Party of Queensland,132
1125047917526728,Murray Watt - Senator for Queensland,Murray Watt - Senator for Queensland,132
177072498997234,NSW Electoral Commission,NSW Electoral Commission,131
104763418516972,Flash,Streamotion Pty Ltd,128
105140971475089,Chuffed.org - Australia,Chuffed.org,122
8422338499,The Wilderness Society,The Wilderness Society,118
1300759363397798,Terry Young MP,Terry Young MP,115
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,115
395201170875812,Colin Boyce MP,Colin Boyce MP,105
279645455502809,Ross Vasta MP,Ross Vasta MP,≤100
205327792883589,Stuart Robert MP,Stuart Robert MP,≤100
89794331215,Oxfam,Oxfam Australia,≤100
504855933190931,Time for Change - Change Aged Care,United Workers Union,≤100
129819533748295,Andrew Leigh MP,Andrew Leigh MP,≤100
345960425540557,The Climate Council,The Climate Council,≤100
10852627380,World Animal Protection Australia,World Animal Protection Australia,≤100
231341250224498,Australian Ethical Investment,Australian Ethical Investment,≤100
149648047339,Save the Children Australia,Save the Children Australia,≤100
224778514198891,Trevor Watts,Trevor John Watts,≤100
182564410468,Australia for UNHCR,Australia for UNHCR,≤100
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,≤100
432474437121377,Dan Purdie MP,Dan Purdie MP,≤100
2063329587276680,Anika Wells MP,Anika Wells MP,≤100
100356216050100,Family First Party Australia,Family First Party Australia Ltd,≤100
157481181070130,Indigenous Employment Australia,Access,≤100
