Page ID,Page name,Disclaimer,Amount spent (AUD)
110627367235865,Australian Government,Australian Government,2545
101589645013040,Thrive by Five,Thrive By Five,2176
334563333634959,Australian Government Department of Education,Australian Government Department of Education,1482
102329728050606,Yes23,Yes23,1340
532962446729390,Australian Families,Department of Social Services,1213
299753643444311,AEC,Australian Electoral Commission,906
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,780
494820897261439,Bank Australia,Bank Australia,760
108695110952294,Greens MPs,Greens MPs,695
134712696593275,Dan Andrews,Daniel Andrews MP,655
666041500505740,IBAC Victoria's Independent Broad-based Anti-corruption Commission,IBAC,635
182564410468,Australia for UNHCR,Australia for UNHCR,589
225761522187219,Turning Point Australia,Turning Point Australia Pty Ltd,477
355207511197076,Yarra Valley Water,Yarra Valley Water,421
1776727752614025,Glencore,Glencore Australia,399
103793788825307,Dr Monique Ryan,Monique Ryan,345
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,337
92824008332,Plan International Australia,Plan International Australia,315
160054227468,World Vision Australia,World Vision Australia,300
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,279
89794331215,Oxfam,Oxfam Australia,268
104936088727424,Sam Birrell MP,Sam Birrell MP,253
160021291752,Environment Victoria,Environment Victoria,235
161854162881,Greenfleet,Greenfleet,218
117806591312470,Not Enough,Advance Australia,198
102453932266472,Aaron Violi MP,Aaron Violi MP,196
471390022952217,APPEA - Our Natural Advantage,APPEA,193
362805317148988,Keith Pitt,Keith Pitt,172
105140971475089,Chuffed.org - Australia,Chuffed.org,155
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,150
1660905180833979,Parliament of Victoria,Parliament of Victoria,133
119271104477423,Essential Medicine Shortages,The Pharmacy Guild of Australia,124
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),123
10852627380,World Animal Protection Australia,World Animal Protection Australia,123
59024478936,Monash University,Monash University,119
231341250224498,Australian Ethical Investment,Australian Ethical Investment,118
101791315693,Destiny Rescue,Destiny Rescue,116
461218903956271,Sperm Donors Australia,Sperm Donors Australia,115
352953834815624,Jason Wood MP,Jason Wood MP,107
418405098224592,350.org Australia,350.org Australia,105
90728602000,Greening Australia,Greening Australia,104
49991482906,Tearfund Australia,Tearfund Australia,104
8422338499,The Wilderness Society,The Wilderness Society,103
157812980921536,Environmental Defenders Office,Environmental Defenders Office,≤100
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,≤100
149648047339,Save the Children Australia,Save the Children Australia,≤100
694832627392516,Prime Super,Prime Super,≤100
135933556447881,Australian Republic Movement,Australian Republic Movement,≤100
125812604095801,Invasive Species Council,Invasive Species Council,≤100
