Page ID,Page name,Disclaimer,Amount spent (PYG)
118776213294753,Atenil Paraguay,Atenil Paraguay,3158
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,3034
140457539356382,Gabinete Social Presidencia de la República del Paraguay,Gabinete Social Presidencia de la República del Paraguay,2472
133779673699779,Innovación Médica S.A,These ads ran without a disclaimer,146
1073454492740713,Emmanuel Cuevas,Emmanuel Cuevas,≤100
111912341409356,Centinela del Norte,Centinela del Norte,≤100
118397948223791,Oscar Tuma,These ads ran without a disclaimer,≤100
1365651890238610,Soberanía Paraguay,Prensa_Py,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,≤100
107674934088892,Enex Paraguay,Enex Paraguay,≤100
